nom;code_postal;latitude;longitude
Montbrun-des-Corbières;11700;43.201;2.681
Montclar;11250;43.137;2.243
Montferrand;11320;43.369;1.828
Montfort-sur-Boulzane;11140;42.73;2.308
Montgaillard;11330;42.905;2.629
Montgradail;11240;43.123;2.033
Monthaut;11240;43.082;2.059
Montirat;11800;43.169;2.432
Montjardin;11230;42.98;2.051
Montjoi;11330;42.996;2.479
Val-de-Dagne;11220;43.129;2.565
Montmaur;11320;43.4;1.845
Montolieu;11170;43.314;2.215
Montréal;11290;43.2;2.148
Montredon-des-Corbières;11100;43.181;2.925
Montséret;11200;43.105;2.807
Monze;11800;43.153;2.466
Moussan;11120;43.231;2.956
Moussoulens;11170;43.281;2.238
Mouthoumet;11330;42.964;2.532
Moux;11700;43.173;2.646
Narbonne;11100;43.165;3.02
Nébias;11500;42.89;2.105
Névian;11200;43.204;2.886
Niort-de-Sault;11140;42.784;1.998
Port-la-Nouvelle;11210;43.021;3.04
Ornaisons;11200;43.178;2.837
Orsans;11270;43.155;1.98
Ouveillan;11590;43.293;2.97
Padern;11350;42.869;2.651
Palairac;11330;42.957;2.658
Palaja;11570;43.167;2.387
Paraza;11200;43.26;2.816
Pauligne;11300;43.075;2.147
Payra-sur-l'Hers;11410;43.262;1.875
Paziols;11350;42.854;2.716
Pécharic-et-le-Py;11420;43.194;1.827
Pech-Luna;11420;43.21;1.838
Pennautier;11610;43.251;2.313
Pépieux;11700;43.297;2.686
Pexiora;11150;43.269;2.04
Peyrefitte-du-Razès;11230;43.059;2.022
Peyrefitte-sur-l'Hers;11420;43.246;1.817
Peyrens;11400;43.362;1.96
Peyriac-de-Mer;11440;43.09;2.948
Peyriac-Minervois;11160;43.294;2.567
Peyrolles;11190;42.964;2.338
Pezens;11170;43.255;2.248
Pieusse;11300;43.083;2.255
Plaigne;11420;43.171;1.807
Plavilla;11270;43.141;1.907
La Pomarède;11400;43.407;1.944
Pomas;11250;43.107;2.28
Pomy;11300;43.061;2.059
Portel-des-Corbières;11490;43.052;2.906
Pouzols-Minervois;11120;43.285;2.813
Pradelles-Cabardès;11380;43.412;2.439
Preixan;11250;43.144;2.28
Puginier;11400;43.382;1.926
Puichéric;11700;43.229;2.612
Puilaurens;11140;42.813;2.299
Puivert;11230;42.909;2.059
Quillan;11500;42.876;2.191
Quintillan;11360;42.959;2.703
Quirbajou;11500;42.836;2.169
Raissac-d'Aude;11200;43.228;2.878
Raissac-sur-Lampy;11170;43.277;2.161
Rennes-le-Château;11190;42.914;2.274
Rennes-les-Bains;11190;42.924;2.341
Ribaute;11220;43.107;2.641
Ribouisse;11270;43.171;1.904
Ricaud;11400;43.347;1.896
Rieux-en-Val;11220;43.078;2.541
Rieux-Minervois;11160;43.268;2.591
Rivel;11230;42.921;2.003
Rodome;11140;42.796;2.067
Roquecourbe-Minervois;11700;43.215;2.654
Roquefère;11380;43.394;2.375
Roquefeuil;11340;42.847;1.995
Roquefort-de-Sault;11140;42.739;2.2
Roquefort-des-Corbières;11540;42.992;2.93
Roquetaillade-et-Conilhac;11190;42.999;2.207
Roubia;11200;43.25;2.797
Rouffiac-d'Aude;11250;43.125;2.283
Rouffiac-des-Corbières;11350;42.889;2.555
Roullens;11290;43.166;2.27
Routier;11240;43.106;2.132
Rustiques;11800;43.218;2.479
Saint-Amans;11270;43.227;1.886
Saint-André-de-Roquelongue;11200;43.093;2.849
Saint-Benoît;11230;43.01;2.064
Sainte-Camelle;11410;43.271;1.784
Sainte-Colombe-sur-Guette;11140;42.753;2.248
Sainte-Colombe-sur-l'Hers;11230;42.946;1.963
Saint-Couat-d'Aude;11700;43.208;2.637
Saint-Couat-du-Razès;11300;42.998;2.108
Saint-Denis;11310;43.356;2.218
Sainte-Eulalie;11170;43.243;2.206
Saint-Ferriol;11500;42.896;2.226
Saint-Frichoux;11800;43.248;2.559
Saint-Gaudéric;11270;43.126;1.959
Saint-Hilaire;11250;43.079;2.338
Saint-Jean-de-Barrou;11360;42.961;2.828
Saint-Jean-de-Paracol;11260;42.938;2.109
Saint-Julia-de-Bec;11500;42.86;2.254
Saint-Julien-de-Briola;11270;43.161;1.945
Saint-Just-et-le-Bézu;11500;42.878;2.288
Saint-Laurent-de-la-Cabrerisse;11220;43.084;2.714
Saint-Louis-et-Parahou;11500;42.852;2.322
Saint-Marcel-sur-Aude;11120;43.251;2.924
Saint-Martin-des-Puits;11220;43.037;2.576
Saint-Martin-de-Villereglan;11300;43.104;2.211
Saint-Martin-Lalande;11400;43.302;2.016
Saint-Martin-le-Vieil;11170;43.294;2.154
Saint-Martin-Lys;11500;42.824;2.238
Saint-Michel-de-Lanès;11410;43.326;1.751
Saint-Nazaire-d'Aude;11120;43.249;2.891
Saint-Papoul;11400;43.337;2.045
Saint-Paulet;11320;43.405;1.881
Saint-Pierre-des-Champs;11220;43.049;2.608
Saint-Polycarpe;11300;43.033;2.3
Saint-Sernin;11420;43.229;1.806
Sainte-Valière;11120;43.275;2.845
Saissac;11310;43.366;2.162
Sallèles-Cabardès;11600;43.32;2.421
Sallèles-d'Aude;11590;43.27;2.935
Salles-d'Aude;11110;43.236;3.107
Salles-sur-l'Hers;11410;43.295;1.781
Salsigne;11600;43.322;2.357
Salvezines;11140;42.775;2.285
Salza;11330;42.985;2.506
Seignalens;11240;43.099;1.967
La Serpent;11190;42.965;2.175
Serres;11190;42.945;2.329
Serviès-en-Val;11220;43.095;2.526
Sigean;11130;43.04;2.981
Sonnac-sur-l'Hers;11230;43.015;2.002
Sougraigne;11190;42.905;2.375
Souilhanels;11400;43.356;1.917
Souilhe;11400;43.369;1.917
Soulatgé;11330;42.88;2.504
Soupex;11320;43.382;1.891
Talairan;11220;43.03;2.669
Taurize;11220;43.064;2.506
Termes;11330;43.003;2.57
Terroles;11580;42.991;2.343
Thézan-des-Corbières;11200;43.089;2.783
La Tourette-Cabardès;11380;43.382;2.325
Tournissan;11220;43.084;2.66
Tourouzelle;11200;43.247;2.727
Tourreilles;11300;43.02;2.17
Trassanel;11160;43.348;2.443
Trausse;11160;43.318;2.569
Trèbes;11800;43.206;2.46
Treilles;11510;42.918;2.943
Tréville;11400;43.383;1.955
Tréziers;11230;43.056;1.963
Tuchan;11350;42.906;2.728
Valmigère;11580;42.984;2.384
Ventenac-Cabardès;11610;43.275;2.282
Ventenac-en-Minervois;11120;43.252;2.856
Véraza;11580;42.993;2.308
Verdun-en-Lauragais;11400;43.368;2.078
Verzeille;11250;43.12;2.329
Vignevieille;11330;43.016;2.53
Villalier;11600;43.252;2.419
Villanière;11600;43.349;2.35
Villardebelle;11580;43.012;2.405
Villardonnel;11600;43.334;2.314
Villar-en-Val;11220;43.081;2.445
Villar-Saint-Anselme;11250;43.057;2.299
Villarzel-Cabardès;11600;43.284;2.469
Villarzel-du-Razès;11300;43.143;2.203
Villasavary;11150;43.232;2.033
Villautou;11420;43.162;1.837
Villebazy;11250;43.056;2.339
Villedaigne;11200;43.211;2.855
Villedubert;11800;43.232;2.417
Villefloure;11570;43.129;2.389
Villefort;11230;42.951;2.048
Villegailhenc;11600;43.272;2.347
Villegly;11600;43.293;2.437
Villelongue-d'Aude;11300;43.055;2.092
Villemagne;11310;43.368;2.109
Villemoustaussou;11620;43.25;2.366
Villeneuve-la-Comptal;11400;43.285;1.92
Villeneuve-les-Corbières;11360;42.958;2.77
Villeneuve-lès-Montréal;11290;43.179;2.113
Villeneuve-Minervois;11160;43.329;2.468
Villepinte;11150;43.281;2.096
Villerouge-Termenès;11330;43.005;2.635
Villesèque-des-Corbières;11360;43.018;2.858
Villesèquelande;11170;43.233;2.23
Villesiscle;11150;43.228;2.09
Villespy;11170;43.322;2.098
Villetritouls;11220;43.075;2.49
Vinassan;11110;43.205;3.095
Agen-d'Aveyron;12630;44.351;2.693
Aguessac;12520;44.161;3.069
Les Albres;12220;44.541;2.18
Almont-les-Junies;12300;44.601;2.311
Alrance;12430;44.135;2.676
Ambeyrac;12260;44.494;1.936
Anglars-Saint-Félix;12390;44.416;2.238
Arnac-sur-Dourdou;12360;43.719;2.946
Arques;12290;44.322;2.804
Arvieu;12120;44.191;2.667
Asprières;12700;44.555;2.138
Aubin;12110;44.532;2.256
Auriac-Lagast;12120;44.145;2.596
Auzits;12390;44.5;2.322
Ayssènes;12430;44.092;2.766
Balaguier-d'Olt;12260;44.519;1.977
Balaguier-sur-Rance;12380;43.896;2.577
Le Bas Ségala;12200;44.339;2.143
La Bastide-Pradines;12490;44.01;3.056
La Bastide-Solages;12550;43.95;2.525
Belcastel;12390;44.394;2.332
Belmont-sur-Rance;12370;43.825;2.751
Bertholène;12310;44.395;2.783
Bessuéjouls;12500;44.52;2.717
Boisse-Penchot;12300;44.581;2.212
Bor-et-Bar;12270;44.2;2.086
Bouillac;12300;44.573;2.174
Bournazel;12390;44.46;2.303
Boussac;12160;44.296;2.378
Bozouls;12340;44.468;2.708
Brandonnet;12350;44.382;2.138
Brasc;12550;43.979;2.573
Brommat;12600;44.828;2.705
Broquiès;12480;44.018;2.706
Brousse-le-Château;12480;44.006;2.638
Brusque;12360;43.765;2.948
Cabanès;12800;44.191;2.292
Calmels-et-le-Viala;12400;43.955;2.758
Calmont;12450;44.259;2.524
Camarès;12360;43.818;2.885
Camboulazet;12160;44.223;2.447
Camjac;12800;44.179;2.395
Campagnac;12560;44.401;3.088
Campouriez;12140;44.681;2.609
Campuac;12580;44.566;2.585
Canet-de-Salars;12290;44.233;2.738
Cantoin;12420;44.839;2.825
Capdenac-Gare;12700;44.56;2.069
La Capelle-Balaguier;12260;44.439;1.926
La Capelle-Bleys;12240;44.304;2.179
La Capelle-Bonance;12130;44.452;3.027
Baraqueville;12160;44.281;2.45
Cassagnes-Bégonhès;12120;44.179;2.515
Cassuéjouls;12210;44.722;2.811
Castanet;12240;44.293;2.308
Castelmary;12800;44.172;2.244
Castelnau-de-Mandailles;12500;44.531;2.888
Castelnau-Pégayrols;12620;44.14;2.928
La Cavalerie;12230;44.012;3.184
Le Cayrol;12500;44.586;2.784
Centrès;12120;44.168;2.441
Clairvaux-d'Aveyron;12330;44.407;2.409
Le Clapier;12540;43.828;3.174
Colombiès;12240;44.344;2.328
Combret;12370;43.841;2.685
Compeyre;12520;44.176;3.103
Compolibat;12350;44.379;2.186
Comprégnac;12100;44.096;2.98
Comps-la-Grand-Ville;12120;44.224;2.569
Condom-d'Aubrac;12470;44.605;2.881
Connac;12170;44.02;2.594
Conques-en-Rouergue;12320;44.595;2.42
Cornus;12540;43.892;3.201
Les Costes-Gozon;12400;44.016;2.8
Coubisou;12190;44.576;2.732
Coupiac;12550;43.947;2.593
La Couvertoirade;12230;43.929;3.289
Cransac;12110;44.519;2.288
Creissels;12100;44.065;3.06
Crespin;12800;44.154;2.257
La Cresse;12640;44.168;3.157
Curières;12210;44.649;2.892
Decazeville;12300;44.567;2.252
Druelle Balsac;12000;44.361;2.477
Drulhe;12350;44.456;2.135
Durenque;12170;44.101;2.622
Le Fel;12140;44.67;2.518
Entraygues-sur-Truyère;12140;44.654;2.578
Escandolières;12390;44.471;2.35
Espalion;12500;44.519;2.764
Espeyrac;12140;44.619;2.519
Estaing;12190;44.569;2.688
Fayet;12360;43.804;2.978
Firmi;12300;44.548;2.325
Flagnac;12300;44.594;2.265
Flavin;12450;44.288;2.622
Florentin-la-Capelle;12140;44.639;2.644
Foissac;12260;44.506;2.008
La Fouillade;12270;44.235;2.048
Gabriac;12340;44.462;2.805
Gaillac-d'Aveyron;12310;44.362;2.903
Galgan;12220;44.504;2.18
Gissac;12360;43.868;2.906
Golinhac;12140;44.596;2.586
Goutrens;12390;44.439;2.366
Gramond;12160;44.263;2.368
L'Hospitalet-du-Larzac;12230;43.974;3.208
Huparlac;12460;44.712;2.754
Lacroix-Barrez;12600;44.774;2.642
Laguiole;12210;44.694;2.867
Laissac-Sévérac l'Église;12310;44.364;2.818
Lanuéjouls;12350;44.424;2.161
Lapanouse-de-Cernon;12230;44.006;3.096
Lassouts;12500;44.487;2.855
Laval-Roquecezière;12380;43.812;2.635
Lédergues;12170;44.08;2.44
Lescure-Jaoul;12440;44.226;2.147
Lestrade-et-Thouels;12430;44.054;2.648
Livinhac-le-Haut;12300;44.597;2.216
La Loubière;12740;44.391;2.651
Luc-la-Primaube;12450;44.306;2.536
Lugan;12220;44.484;2.256
Lunac;12270;44.24;2.1
Maleville;12350;44.4;2.104
Manhac;12160;44.261;2.478
Marcillac-Vallon;12330;44.477;2.465
Marnhagues-et-Latour;12540;43.879;3.042
Martiel;12200;44.381;1.913
Martrin;12550;43.929;2.634
Mayran;12390;44.389;2.372
Mélagues;12360;43.728;3.017
Meljac;12120;44.134;2.434
Millau;12100;44.098;3.117
Le Monastère;12000;44.332;2.587
Montagnol;12360;43.831;3.025
Montbazens;12220;44.477;2.213
Montclar;12550;43.98;2.631
Monteils;12200;44.266;1.988
Montézic;12460;44.717;2.641
Montfranc;12380;43.841;2.58
Montjaux;12490;44.1;2.904
Montlaur;12400;43.865;2.834
Fondamente;12540;43.862;3.115
Montpeyroux;12210;44.635;2.782
Montrozier;12630;44.395;2.721
Montsalès;12260;44.486;1.976
Morlhon-le-Haut;12200;44.322;2.082
Mostuéjouls;12720;44.225;3.183
Mouret;12330;44.514;2.521
Moyrazès;12160;44.328;2.427
Murasson;12370;43.761;2.762
Mur-de-Barrez;12600;44.876;2.681
Muret-le-Château;12330;44.496;2.572
Murols;12600;44.761;2.578
Najac;12270;44.211;1.963
Nant;12230;44.021;3.286
Naucelle;12800;44.19;2.344
Naussac;12700;44.507;2.097
Nauviale;12330;44.513;2.433
Le Nayrac;12190;44.606;2.67
Olemps;12510;44.338;2.548
Ols-et-Rinhodes;12260;44.462;1.947
Onet-le-Château;12000;44.383;2.56
Palmas d'Aveyron;12310;44.401;2.842
Paulhe;12520;44.149;3.112
Peux-et-Couffouleux;12360;43.763;2.88
Peyreleau;12720;44.176;3.205
Peyrusse-le-Roc;12220;44.503;2.134
Pierrefiche;12130;44.434;2.922
Plaisance;12550;43.93;2.563
Pomayrols;12130;44.487;3.059
Pont-de-Salars;12290;44.278;2.709
Pousthomy;12380;43.856;2.598
Prades-d'Aubrac;12470;44.542;2.97
Prades-Salars;12290;44.249;2.793
Pradinas;12240;44.247;2.269
Prévinquières;12350;44.366;2.244
Privezac;12350;44.41;2.194
Mounes-Prohencoux;12370;43.798;2.819
Pruines;12320;44.535;2.488
Quins;12800;44.23;2.378
Rebourguil;12400;43.885;2.757
Réquista;12170;44.032;2.549
Rieupeyroux;12240;44.309;2.23
Rignac;12390;44.404;2.292
Rivière-sur-Tarn;12640;44.211;3.128
Rodelle;12340;44.481;2.622
Rodez;12000;44.358;2.567
Roquefort-sur-Soulzon;12250;43.971;2.982
La Roque-Sainte-Marguerite;12100;44.109;3.242
La Rouquette;12200;44.31;1.975
Roussennac;12220;44.448;2.254
Rullac-Saint-Cirq;12120;44.119;2.477
Saint-Affrique;12400;43.966;2.866
Saint-Amans-des-Cots;12460;44.687;2.691
Saint-André-de-Najac;12270;44.179;2.021
Saint-André-de-Vézines;12720;44.148;3.271
Saint-Beaulize;12540;43.906;3.1
Saint-Beauzély;12620;44.169;2.967
Saint-Chély-d'Aubrac;12470;44.592;2.947
Saint-Christophe-Vallon;12330;44.48;2.397
Saint-Côme-d'Olt;12500;44.531;2.822
Sainte-Croix;12260;44.414;1.968
Sainte-Eulalie-d'Olt;12130;44.466;2.92
Sainte-Eulalie-de-Cernon;12230;43.961;3.139
Saint-Félix-de-Lunel;12320;44.565;2.514
Saint-Félix-de-Sorgues;12400;43.883;2.987
Argences en Aubrac;12420;44.8;2.744
Saint Geniez d'Olt et d'Aubrac;12130;44.473;2.982
Saint-Georges-de-Luzençon;12100;44.057;2.987
Saint-Hippolyte;12140;44.726;2.584
Saint-Igest;12260;44.446;2.091
Saint-Izaire;12480;43.971;2.703
Saint-Jean-d'Alcapiès;12250;43.949;2.967
Saint-Jean-Delnous;12170;44.041;2.492
Saint-Jean-du-Bruel;12230;44.026;3.382
Saint-Jean-et-Saint-Paul;12250;43.929;3.029
Saint-Juéry;12550;43.924;2.696
Sainte-Juliette-sur-Viaur;12120;44.219;2.501
Saint-Just-sur-Viaur;12800;44.12;2.378
Saint-Laurent-de-Lévézou;12620;44.209;2.938
Saint-Laurent-d'Olt;12560;44.448;3.101
Saint-Léons;12780;44.223;2.982
Saint-Martin-de-Lenne;12130;44.424;2.966
Saint-Parthem;12300;44.633;2.292
Sainte-Radegonde;12850;44.331;2.633
Saint-Rémy;12200;44.395;2.042
Saint-Rome-de-Cernon;12490;44.009;2.984
Saint-Rome-de-Tarn;12490;44.033;2.89
Saint-Santin;12300;44.643;2.258
Saint-Saturnin-de-Lenne;12560;44.409;3.022
Saint-Sernin-sur-Rance;12380;43.879;2.623
Saint-Sever-du-Moustier;12370;43.772;2.693
Saint-Symphorien-de-Thénières;12460;44.74;2.708
Saint-Victor-et-Melvieu;12400;44.051;2.81
Salles-Courbatiès;12260;44.481;2.085
Salles-Curan;12410;44.159;2.786
Salles-la-Source;12330;44.444;2.525
Salmiech;12120;44.194;2.587
Salvagnac-Cajarc;12260;44.454;1.872
Causse-et-Diège;12700;44.528;2.035
La Salvetat-Peyralès;12440;44.221;2.197
Sanvensa;12200;44.284;2.04
Sauclières;12230;43.98;3.375
Saujac;12260;44.478;1.902
Sauveterre-de-Rouergue;12800;44.248;2.315
Savignac;12200;44.36;1.959
Sébazac-Concourès;12740;44.423;2.611
Sébrazac;12190;44.537;2.655
Ségur;12290;44.29;2.844
La Selve;12170;44.106;2.536
Sénergues;12320;44.606;2.463
La Serre;12380;43.894;2.656
Sévérac d'Aveyron;12150;44.3;3.089
Sonnac;12700;44.538;2.114
Soulages-Bonneval;12210;44.677;2.774
Sylvanès;12360;43.825;2.953
Tauriac-de-Camarès;12360;43.776;3.031
Tauriac-de-Naucelle;12800;44.145;2.323
Taussac;12600;44.825;2.636
Tayrac;12440;44.204;2.243
Thérondels;12600;44.894;2.742
Toulonjac;12200;44.38;1.999
Tournemire;12250;43.969;3.027
Trémouilles;12290;44.24;2.638
Le Truel;12430;44.054;2.748
Vabres-l'Abbaye;12400;43.921;2.82
Vailhourles;12200;44.308;1.909
Valady;12330;44.447;2.443
Valzergues;12220;44.506;2.222
Vaureilles;12220;44.453;2.186
Verrières;12520;44.217;3.051
Versols-et-Lapeyre;12400;43.9;2.936
Veyreau;12720;44.182;3.307
Vézins-de-Lévézou;12780;44.268;2.926
Viala-du-Pas-de-Jaux;12250;43.959;3.068
Viala-du-Tarn;12490;44.086;2.839
Le Vibal;12290;44.321;2.741
Villecomtal;12580;44.543;2.576
Villefranche-de-Panat;12430;44.097;2.715
Villefranche-de-Rouergue;12200;44.35;2.031
Villeneuve;12260;44.447;2.029
Vimenet;12310;44.4;2.93
Viviez;12110;44.556;2.22
Curan;12410;44.198;2.854
Aix-en-Provence;13100;43.536;5.399
Allauch;13190;43.353;5.511
Alleins;13980;43.707;5.151
Arles;13280;43.547;4.662
Aubagne;13400;43.294;5.563
Aureille;13930;43.7;4.945
Auriol;13390;43.361;5.658
Aurons;13121;43.672;5.149
La Barben;13330;43.618;5.214
Barbentane;13570;43.895;4.749
Les Baux-de-Provence;13520;43.746;4.802
Beaurecueil;13100;43.522;5.546
Belcodène;13720;43.422;5.584
Berre-l'Étang;13130;43.504;5.161
Bouc-Bel-Air;13320;43.447;5.412
La Bouilladisse;13720;43.397;5.62
Boulbon;13150;43.868;4.698
Cabannes;13440;43.858;4.958
Cabriès;13480;43.45;5.35
Cadolive;13950;43.394;5.532
Carry-le-Rouet;13620;43.343;5.154
Cassis;13260;43.223;5.551
Ceyreste;13600;43.224;5.636
Charleval;13350;43.721;5.246
Châteauneuf-le-Rouge;13790;43.491;5.568
Châteauneuf-les-Martigues;13220;43.387;5.148
Châteaurenard;13160;43.882;4.84
La Ciotat;13600;43.193;5.613
Cornillon-Confoux;13250;43.578;5.077
Cuges-les-Pins;13780;43.281;5.71
La Destrousse;13112;43.376;5.599
Éguilles;13510;43.571;5.329
Ensuès-la-Redonne;13820;43.354;5.2
Eygalières;13810;43.762;4.952
Eyguières;13430;43.703;5.016
Eyragues;13630;43.843;4.843
La Fare-les-Oliviers;13580;43.554;5.202
Fontvieille;13990;43.723;4.723
Fos-sur-Mer;13270;43.456;4.904
Fuveau;13710;43.46;5.553
Gardanne;13120;43.453;5.48
Gémenos;13420;43.298;5.644
Gignac-la-Nerthe;13180;43.39;5.228
Grans;13450;43.614;5.045
Graveson;13690;43.854;4.767
Gréasque;13850;43.426;5.547
Istres;13118;43.55;4.951
Jouques;13490;43.633;5.657
Lamanon;13113;43.705;5.089
Lambesc;13410;43.662;5.252
Lançon-Provence;13680;43.576;5.16
Maillane;13910;43.823;4.785
Mallemort;13370;43.729;5.183
Marignane;13700;43.417;5.212
Marseille;13000;;
Martigues;13500;43.38;5.05
Mas-Blanc-des-Alpilles;13103;43.788;4.764
Maussane-les-Alpilles;13520;43.714;4.833
Meyrargues;13650;43.624;5.523
Meyreuil;13590;43.491;5.501
Saint-Pierre-de-Mézoargues;13150;43.861;4.657
Mimet;13105;43.413;5.499
Miramas;13140;43.584;5.014
Mollégès;13940;43.805;4.949
Mouriès;13890;43.701;4.89
Noves;13550;43.858;4.9
Orgon;13660;43.78;5.023
Paradou;13520;43.708;4.778
Pélissanne;13330;43.631;5.16
La Penne-sur-Huveaune;13821;43.277;5.518
Les Pennes-Mirabeau;13170;43.403;5.316
Peynier;13790;43.44;5.625
Peypin;13124;43.385;5.571
Peyrolles-en-Provence;13860;43.628;5.577
Plan-de-Cuques;13380;43.367;5.465
Plan-d'Orgon;13750;43.818;5.002
Port-de-Bouc;13110;43.423;4.993
Port-Saint-Louis-du-Rhône;13230;43.415;4.807
Puyloubier;13114;43.519;5.678
Le Puy-Sainte-Réparade;13610;43.652;5.44
Rognac;13340;43.497;5.231
Rognes;13840;43.665;5.352
Rognonas;13870;43.9;4.799
La Roque-d'Anthéron;13640;43.718;5.302
Roquefort-la-Bédoule;13830;43.251;5.629
Roquevaire;13360;43.344;5.598
Rousset;13790;43.484;5.624
Le Rove;13740;43.365;5.253
Saint-Andiol;13670;43.831;4.95
Saint-Antonin-sur-Bayon;13100;43.517;5.594
Saint-Cannat;13760;43.614;5.307
Saint-Chamas;13250;43.544;5.073
Saint-Estève-Janson;13610;43.692;5.39
Saint-Étienne-du-Grès;13103;43.785;4.736
Saint-Marc-Jaumegarde;13100;43.556;5.522
Saintes-Maries-de-la-Mer;13460;43.504;4.464
Saint-Martin-de-Crau;13310;43.612;4.857
Saint-Mitre-les-Remparts;13920;43.455;5.015
Saint-Paul-lès-Durance;13115;43.686;5.754
Saint-Rémy-de-Provence;13210;43.783;4.854
Saint-Savournin;13119;43.406;5.531
Saint-Victoret;13730;43.414;5.254
Salon-de-Provence;13300;43.646;5.068
Sausset-les-Pins;13960;43.346;5.118
Sénas;13560;43.745;5.087
Septèmes-les-Vallons;13240;43.394;5.381
Simiane-Collongue;13109;43.412;5.438
Tarascon;13150;43.794;4.686
Le Tholonet;13100;43.52;5.508
Trets;13530;43.438;5.7
Vauvenargues;13126;43.559;5.613
Velaux;13880;43.524;5.25
Venelles;13770;43.593;5.491
Ventabren;13122;43.542;5.306
Vernègues;13116;43.684;5.188
Verquières;13670;43.839;4.919
Vitrolles;13127;43.45;5.264
Coudoux;13111;43.56;5.254
Carnoux-en-Provence;13470;43.258;5.566
Ablon;14600;49.394;0.287
Agy;14400;49.238;-0.779
Valambray;14370;49.095;-0.145
Amayé-sur-Orne;14210;49.091;-0.434
Amayé-sur-Seulles;14310;49.082;-0.718
Amfreville;14860;49.25;-0.242
Aurseulles;14240;49.113;-0.691
Angerville;14430;49.244;-0.028
Colomby-Anguerny;14610;49.265;-0.397
Anisy;14610;49.251;-0.399
Annebault;14430;49.249;0.054
Arganchy;14400;49.23;-0.732
Argences;14370;49.134;-0.158
Arromanches-les-Bains;14117;49.336;-0.621
Asnelles;14960;49.334;-0.585
Asnières-en-Bessin;14710;49.36;-0.938
Auberville;14640;49.311;-0.027
Aubigny;14700;48.915;-0.216
Audrieu;14250;49.205;-0.604
Les Monts d'Aunay;14770;49.014;-0.634
Authie;14280;49.206;-0.431
Les Authieux-sur-Calonne;14130;49.284;0.276
Auvillars;14340;49.197;0.076
Avenay;14210;49.096;-0.464
Balleroy-sur-Drôme;14490;49.18;-0.839
Banneville-la-Campagne;14940;49.169;-0.224
Malherbe-sur-Ajon;14260;49.062;-0.568
Banville;14480;49.309;-0.486
Barbery;14220;49.014;-0.345
Barbeville;14400;49.274;-0.755
Barneville-la-Bertran;14600;49.391;0.182
Baron-sur-Odon;14210;49.128;-0.482
Barou-en-Auge;14620;48.93;-0.039
Basly;14610;49.276;-0.426
Basseneville;14670;49.207;-0.135
Bavent;14860;49.226;-0.183
Bayeux;14400;49.278;-0.705
Bazenville;14480;49.301;-0.585
La Bazoque;14490;49.154;-0.878
Beaumais;14620;48.899;-0.071
Beaumesnil;14380;48.897;-0.968
Beaumont-en-Auge;14950;49.267;0.11
Bellengreville;14370;49.12;-0.233
Benerville-sur-Mer;14910;49.339;0.048
Bénouville;14970;49.244;-0.288
Souleuvre en Bocage;14350;48.931;-0.83
